date,cloud_cover_max (%),cloud_cover_min (%),dew_point_2m_max (°C),dew_point_2m_min (°C),relative_humidity_2m_max (%),relative_humidity_2m_min (%),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),weather_code,temperature_2m_max  (°C),temperature_2m_min  (°C),daylight_duration (s),sunshine_duration (s),precipitation_sum (mm),rain_sum (mm),snowfall_sum (mm),precipitation_hours (hour),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h)
2016-06-21,51,1,16.8,13.1,78,45,19.8,11.5,51.0,26.791,17.991,52490.242,47391.617,0.1,0.1,0.0,1.0,18.775303,34.2
2016-06-22,43,0,17.4,13.5,90,44,19.8,8.9,51.0,29.541,18.741,52484.375,47391.688,0.1,0.1,0.0,1.0,20.61766,39.239998
2016-06-23,26,0,17.5,11.1,87,36,15.5,6.8,0.0,31.491,20.791,52475.28,47516.297,0.0,0.0,0.0,0.0,22.963936,44.28
2016-06-24,4,0,17.2,13.8,73,41,18.0,12.3,0.0,33.641,22.140999,52462.984,47515.477,0.0,0.0,0.0,0.0,16.199999,33.48
2016-06-25,0,0,17.4,11.0,68,30,6.1,3.6,1.0,35.791,19.741,52447.55,47637.586,0.0,0.0,0.0,0.0,18.0036,35.28
2016-06-26,20,0,17.5,13.2,85,27,6.5,1.6,3.0,34.841,22.441,52429.01,47513.266,0.0,0.0,0.0,0.0,17.566378,37.44
2016-06-27,93,0,16.7,12.9,64,27,10.8,7.0,1.0,32.641,22.491,52407.43,47511.83,0.0,0.0,0.0,0.0,22.89611,40.32
2016-06-28,23,0,17.6,11.9,74,30,10.8,6.6,3.0,31.890999,19.491,52382.85,46338.996,0.0,0.0,0.0,0.0,17.581125,33.12
2016-06-29,99,0,18.3,14.5,92,36,8.6,4.0,3.0,34.141,21.241,52355.324,47269.855,0.0,0.0,0.0,0.0,24.442913,45.36
2016-06-30,83,6,20.8,12.6,96,27,11.5,4.7,2.0,31.241,22.941,52324.906,46915.855,0.0,0.0,0.0,0.0,17.429354,37.079998
2016-07-01,50,0,21.6,19.7,89,51,17.6,6.6,2.0,28.791,22.491,52291.66,45590.31,0.0,0.0,0.0,0.0,22.961115,42.12
2016-07-02,73,1,21.7,19.3,95,57,19.4,11.0,0.0,33.440998,22.591,52255.633,47269.727,0.0,0.0,0.0,0.0,21.316135,39.96
2016-07-03,7,0,19.7,16.2,81,37,18.4,8.7,1.0,35.241,21.491,52216.883,47383.527,0.0,0.0,0.0,0.0,17.581125,34.92
2016-07-04,48,0,19.7,14.6,78,30,9.4,1.8,3.0,36.591,21.441,52175.46,47027.59,0.0,0.0,0.0,0.0,19.681828,33.12
2016-07-05,97,0,21.0,15.9,93,30,9.0,5.8,1.0,32.041,23.541,52131.434,47156.527,0.0,0.0,0.0,0.0,20.08916,37.44
2016-07-06,28,0,20.9,19.0,84,46,7.6,1.9,0.0,33.341,23.441,52084.855,47266.742,0.0,0.0,0.0,0.0,20.746122,38.16
2016-07-07,0,0,21.7,12.0,86,29,11.2,6.8,2.0,32.491,21.991,52035.78,47048.914,0.0,0.0,0.0,0.0,15.745627,31.68
2016-07-08,51,0,21.9,17.1,95,40,10.8,6.6,1.0,35.190998,20.691,51984.273,46943.906,0.0,0.0,0.0,0.0,14.84318,30.599998
2016-07-09,46,0,21.4,15.5,98,32,3.6,2.4,51.0,37.940998,24.140999,51930.387,47051.902,0.2,0.2,0.0,1.0,23.966375,33.48
2016-07-10,85,0,18.7,13.9,71,24,14.8,10.5,1.0,37.791,24.890999,51874.18,46949.875,0.0,0.0,0.0,0.0,24.363249,45.0
2016-07-11,29,0,20.4,16.1,74,28,12.6,7.8,0.0,34.690998,24.140999,51815.72,47054.047,0.0,0.0,0.0,0.0,19.164719,37.44
2016-07-12,0,0,22.4,19.5,86,41,10.1,6.6,0.0,33.391,23.640999,51754.97,46955.105,0.0,0.0,0.0,0.0,17.673029,34.92
2016-07-13,8,0,23.0,19.4,95,44,11.9,6.6,0.0,30.640999,23.640999,51691.367,46957.43,0.0,0.0,0.0,0.0,29.175552,51.12
2016-07-14,3,0,21.5,10.8,78,30,23.4,13.8,0.0,30.291,21.541,51624.902,46863.766,0.0,0.0,0.0,0.0,32.651028,57.6
2016-07-15,10,0,13.7,7.8,61,25,34.6,20.9,0.0,29.541,20.091,51555.69,46867.742,0.0,0.0,0.0,0.0,21.767351,40.32
2016-07-16,17,0,14.6,10.0,68,30,11.5,0.8,0.0,29.640999,18.791,51483.836,46871.562,0.0,0.0,0.0,0.0,20.833395,37.8
2016-07-17,0,0,16.4,10.8,80,32,7.9,3.5,0.0,29.890999,18.791,51409.453,46875.18,0.0,0.0,0.0,0.0,17.727943,34.2
2016-07-18,0,0,17.3,11.3,88,32,4.3,0.4,0.0,31.291,18.541,51332.652,46878.566,0.0,0.0,0.0,0.0,16.870138,34.56
2016-07-19,0,0,17.8,12.7,92,35,5.4,0.7,0.0,33.391,21.691,51253.54,46800.0,0.0,0.0,0.0,0.0,16.595179,32.399998
2016-07-20,0,0,17.9,11.1,74,26,10.4,7.3,0.0,33.190998,20.241,51172.223,46802.242,0.0,0.0,0.0,0.0,16.78156,33.12
2016-07-21,0,0,20.8,11.3,84,29,10.8,6.1,1.0,35.841,20.291,51088.812,46800.0,0.0,0.0,0.0,0.0,21.767351,39.239998
2016-07-22,24,0,20.9,11.9,95,24,10.4,5.0,1.0,35.491,22.191,51003.406,46800.0,0.0,0.0,0.0,0.0,20.304129,37.8
2016-07-23,26,0,19.0,11.7,82,25,15.1,2.9,2.0,31.890999,22.640999,50916.117,46800.0,0.0,0.0,0.0,0.0,19.48661,35.28
2016-07-24,51,1,21.4,18.1,92,45,9.7,2.9,2.0,32.741,23.041,50827.047,46794.832,0.0,0.0,0.0,0.0,21.603,38.88
2016-07-25,53,0,20.8,16.4,87,39,7.9,2.1,0.0,32.541,22.691,50736.29,46752.57,0.0,0.0,0.0,0.0,20.633371,38.16
2016-07-26,11,0,20.1,16.1,80,37,12.2,6.6,0.0,33.391,22.890999,50643.953,46708.953,0.0,0.0,0.0,0.0,18.0,33.48
2016-07-27,0,0,20.4,14.5,75,33,9.0,4.8,0.0,33.741,22.491,50550.13,46664.008,0.0,0.0,0.0,0.0,16.610792,32.760002
2016-07-28,0,0,20.5,15.0,85,34,7.2,4.4,0.0,35.041,21.591,50454.926,46617.76,0.0,0.0,0.0,0.0,17.76081,33.48
2016-07-29,0,0,19.1,13.5,85,27,5.8,2.2,0.0,33.741,21.691,50358.43,46570.24,0.0,0.0,0.0,0.0,14.336861,29.88
2016-07-30,0,0,20.3,15.0,89,33,4.7,2.1,0.0,35.391,22.741,50260.74,46521.457,0.0,0.0,0.0,0.0,14.05845,27.0
2016-07-31,0,0,20.1,14.8,80,30,5.8,2.9,2.0,37.991,23.640999,50161.945,44385.05,0.0,0.0,0.0,0.0,16.171976,32.760002
2016-08-01,64,0,20.9,14.0,70,25,10.1,2.7,1.0,34.141,25.291,50062.008,46420.06,0.0,0.0,0.0,0.0,24.95452,44.639996
2016-08-02,49,0,21.3,14.4,77,32,8.3,1.3,0.0,32.391,22.691,49960.137,46366.95,0.0,0.0,0.0,0.0,21.817902,38.16
2016-08-03,0,0,20.2,14.4,77,34,20.5,10.2,0.0,32.741,22.041,49856.26,46312.17,0.0,0.0,0.0,0.0,15.937878,30.239998
2016-08-04,0,0,20.8,15.3,88,35,11.9,5.8,1.0,34.741,21.291,49750.508,46255.805,0.0,0.0,0.0,0.0,17.811815,31.68
2016-08-05,23,0,21.7,17.6,98,37,6.8,2.8,3.0,33.341,24.091,49642.992,46197.918,0.0,0.0,0.0,0.0,26.554728,48.239998
2016-08-06,86,0,21.7,12.0,84,28,9.7,6.6,2.0,30.691,22.541,49533.83,46138.586,0.0,0.0,0.0,0.0,27.684914,50.039997
2016-08-07,79,0,18.6,14.9,69,38,29.9,17.8,2.0,31.091,22.041,49423.125,46077.883,0.0,0.0,0.0,0.0,20.00512,35.28
2016-08-08,60,0,19.2,15.6,76,39,14.8,4.8,0.0,32.641,21.741,49310.992,46015.88,0.0,0.0,0.0,0.0,17.727943,33.48
2016-08-09,0,0,19.2,13.1,80,32,11.5,4.9,2.0,35.341,21.491,49197.555,44712.32,0.0,0.0,0.0,0.0,19.201874,36.719997
2016-08-10,50,0,22.5,17.9,90,37,8.3,4.6,3.0,31.791,23.541,49082.9,36053.73,0.0,0.0,0.0,0.0,21.068459,37.079998
2016-08-11,100,0,22.5,12.9,85,34,14.8,11.2,0.0,30.441,21.491,48967.14,45822.77,0.0,0.0,0.0,0.0,23.0653,38.88
2016-08-12,7,0,18.7,12.0,70,33,25.6,13.0,1.0,28.941,21.091,48850.375,45752.676,0.0,0.0,0.0,0.0,18.692286,35.64
2016-08-13,29,0,17.8,13.8,81,40,19.8,10.8,0.0,29.691,20.241,48732.71,45640.93,0.0,0.0,0.0,0.0,16.73516,33.48
2016-08-14,12,0,18.7,14.5,89,41,14.0,6.6,0.0,31.541,20.941,48614.246,45528.293,0.0,0.0,0.0,0.0,21.096123,39.6
2016-08-15,6,0,20.3,16.4,86,41,6.1,1.3,0.0,33.641,20.890999,48495.074,45244.945,0.0,0.0,0.0,0.0,18.899143,36.36
2016-08-16,8,0,20.7,16.8,96,37,11.5,6.8,53.0,34.690998,22.491,48375.29,42824.42,0.6,0.6,0.0,2.0,18.899143,33.12
2016-08-17,61,0,21.5,16.7,93,34,7.2,1.5,3.0,31.541,22.890999,48254.992,44980.113,0.0,0.0,0.0,0.0,14.264361,30.239998
2016-08-18,85,0,21.9,15.7,93,39,7.9,2.3,2.0,35.440998,20.890999,48134.266,44782.645,0.0,0.0,0.0,0.0,20.65848,36.719997
2016-08-19,64,0,20.0,13.5,89,28,6.8,4.1,0.0,36.891,22.841,48013.203,44588.664,0.0,0.0,0.0,0.0,20.883102,38.519997
2016-08-20,5,0,20.7,15.0,86,28,13.0,7.4,2.0,36.291,22.441,47891.9,43249.46,0.0,0.0,0.0,0.0,15.716793,29.88
2016-08-21,64,0,21.2,16.3,90,31,10.1,4.0,0.0,33.091,24.140999,47770.297,44211.81,0.0,0.0,0.0,0.0,25.959969,46.079998
2016-08-22,0,0,19.2,13.1,63,30,21.6,13.2,0.0,30.691,21.791,47647.535,43906.94,0.0,0.0,0.0,0.0,28.496904,51.48
2016-08-23,9,0,17.4,13.2,76,35,32.8,20.1,51.0,30.591,22.390999,47523.53,43492.914,0.2,0.2,0.0,2.0,25.068514,46.079998
2016-08-24,42,0,19.8,14.5,79,38,29.5,15.8,51.0,30.441,22.441,47398.38,43443.695,0.2,0.2,0.0,2.0,20.68356,39.96
2016-08-25,37,0,20.6,17.4,87,46,18.4,9.4,0.0,31.791,22.341,47272.184,43280.207,0.0,0.0,0.0,0.0,15.463244,30.239998
2016-08-26,11,0,22.3,17.9,88,44,13.0,6.8,1.0,33.991,21.341,47145.04,43121.848,0.0,0.0,0.0,0.0,21.817902,37.8
2016-08-27,35,0,22.3,16.0,96,34,7.9,5.4,1.0,34.741,23.341,47017.043,43074.535,0.0,0.0,0.0,0.0,18.671474,33.48
2016-08-28,23,0,22.1,17.2,92,35,12.2,6.5,0.0,33.291,23.591,46888.285,42923.723,0.0,0.0,0.0,0.0,16.24394,28.8
2016-08-29,12,0,22.2,18.2,91,42,5.4,2.1,2.0,36.041,22.791,46758.855,42449.207,0.0,0.0,0.0,0.0,23.000591,39.239998
2016-08-30,70,0,21.6,16.1,92,32,10.4,5.8,3.0,34.641,23.390999,46628.85,42405.383,0.0,0.0,0.0,0.0,15.827721,34.56
2016-08-31,96,3,22.7,17.4,89,36,7.9,1.6,1.0,32.041,24.041,46498.36,42335.758,0.0,0.0,0.0,0.0,17.709658,33.12
2016-09-01,22,0,23.2,18.4,92,44,13.0,4.2,2.0,30.890999,22.890999,46367.465,42317.633,0.0,0.0,0.0,0.0,17.208603,36.719997
2016-09-02,79,2,20.8,17.6,86,45,17.3,10.5,1.0,32.291,22.441,46236.254,42273.688,0.0,0.0,0.0,0.0,14.113652,31.68
2016-09-03,24,0,21.2,15.7,92,37,14.0,5.6,0.0,32.491,21.941,46104.812,42236.99,0.0,0.0,0.0,0.0,15.978484,29.16
2016-09-04,9,0,21.2,14.0,89,33,6.8,1.1,3.0,36.190998,22.341,45973.227,40007.715,0.0,0.0,0.0,0.0,11.592895,24.48
2016-09-05,100,0,21.1,9.1,84,20,9.4,3.1,61.0,32.591,24.291,45841.582,42141.496,3.0,3.0,0.0,4.0,27.0,50.399998
2016-09-06,88,0,19.9,8.3,76,31,11.9,11.9,61.0,27.341,21.741,45709.95,42097.285,3.0,3.0,0.0,6.0,19.13426,36.719997
2016-09-07,70,3,19.9,15.8,84,52,14.0,6.9,2.0,29.441,19.890999,45578.418,42052.99,0.0,0.0,0.0,0.0,21.288757,41.760002
2016-09-08,72,0,18.0,14.2,79,40,22.0,11.8,2.0,29.241,21.841,45447.066,41480.504,0.0,0.0,0.0,0.0,19.242327,38.519997
2016-09-09,60,0,19.3,16.0,80,45,13.7,8.3,1.0,32.341,20.191,45315.984,41964.094,0.0,0.0,0.0,0.0,19.164719,35.64
2016-09-10,22,0,21.2,15.2,83,36,10.1,4.6,51.0,30.091,21.741,45185.098,41465.297,0.70000005,0.70000005,0.0,3.0,15.629971,27.0
2016-09-11,69,0,21.7,18.9,96,52,6.1,2.8,1.0,30.191,21.741,45053.54,41729.21,0.0,0.0,0.0,0.0,13.004921,27.359999
2016-09-12,33,0,20.9,16.6,94,44,7.9,5.4,3.0,32.591,20.491,44921.203,40061.438,0.0,0.0,0.0,0.0,24.066206,42.12
2016-09-13,83,0,21.5,17.6,97,43,7.9,4.0,53.0,33.841,22.791,44788.176,35746.305,0.5,0.5,0.0,1.0,14.917212,29.16
2016-09-14,100,0,23.5,20.2,95,45,10.1,1.8,3.0,32.241,24.390999,44654.547,39541.734,0.0,0.0,0.0,0.0,20.316889,37.44
2016-09-15,100,0,23.8,18.4,96,44,11.5,4.7,2.0,33.791,24.191,44520.402,40750.746,0.0,0.0,0.0,0.0,24.546085,48.239998
2016-09-16,51,2,23.6,18.8,94,48,14.0,1.3,3.0,28.941,23.241,44385.824,40528.18,0.0,0.0,0.0,0.0,22.319998,39.6
2016-09-17,93,3,18.8,16.2,73,49,18.0,7.9,3.0,29.991,21.640999,44250.895,38792.01,0.0,0.0,0.0,0.0,16.24394,34.56
2016-09-18,100,1,19.2,16.9,79,47,9.4,5.1,3.0,29.640999,21.291,44115.7,40215.496,0.0,0.0,0.0,0.0,24.162947,42.48
2016-09-19,89,0,18.6,10.8,74,31,27.4,12.6,3.0,29.541,20.091,43980.32,26574.777,0.0,0.0,0.0,0.0,19.107151,36.36
2016-09-20,100,0,17.6,11.7,74,33,15.1,5.6,2.0,29.491,21.091,43844.844,39172.91,0.0,0.0,0.0,0.0,15.256526,32.399998
2016-09-21,71,0,18.1,12.9,83,36,6.8,3.9,3.0,30.691,18.991,43709.344,40175.793,0.0,0.0,0.0,0.0,16.171976,34.56
2016-09-22,100,0,19.4,14.0,92,37,6.1,1.5,63.0,28.041,21.041,43573.914,29337.828,21.599998,21.599998,0.0,14.0,15.778518,28.8
2016-09-23,100,36,21.1,18.8,96,57,11.2,0.8,55.0,26.741,20.491,43438.625,36000.0,5.0,5.0,0.0,13.0,10.587918,27.72
2016-09-24,100,34,20.3,18.7,97,63,9.4,1.4,63.0,22.890999,19.091,43303.562,20659.627,37.0,37.0,0.0,18.0,21.42227,46.44
2016-09-25,100,10,20.2,17.3,97,77,7.9,2.7,51.0,24.341,19.691,43168.812,38485.977,1.1,1.1,0.0,6.0,19.09358,35.28
2016-09-26,88,17,18.6,17.4,89,68,14.0,7.3,61.0,23.091,18.191,43034.453,33659.535,6.7,6.7,0.0,13.0,12.605142,24.84
2016-09-27,100,67,19.2,17.4,95,75,11.9,6.0,63.0,22.791,17.491,42900.566,34673.57,11.2,11.2,0.0,16.0,19.161337,32.760002
2016-09-28,100,46,18.6,17.0,97,77,10.4,2.6,63.0,22.591,19.140999,42767.24,15494.119,22.600002,22.600002,0.0,20.0,18.175545,34.56
2016-09-29,100,55,19.8,18.2,96,82,18.7,7.2,3.0,27.341,19.691,42634.55,37439.164,0.0,0.0,0.0,0.0,15.496736,27.359999
2016-09-30,83,14,22.4,18.8,96,65,9.7,5.6,3.0,27.741,21.991,42502.445,24366.15,0.0,0.0,0.0,0.0,12.7279215,24.119999
2016-10-01,100,20,22.9,21.8,99,72,6.8,1.3,3.0,28.541,20.741,42369.99,37923.516,0.0,0.0,0.0,0.0,12.849528,21.599998
2016-10-02,87,9,23.4,19.9,97,71,7.6,1.0,3.0,26.941,20.991,42237.055,37584.523,0.0,0.0,0.0,0.0,14.408997,28.44
2016-10-03,99,0,21.9,20.8,99,72,8.3,1.8,3.0,27.591,21.441,42103.758,37034.508,0.0,0.0,0.0,0.0,11.298495,19.8
2016-10-04,83,0,21.4,19.3,97,62,5.8,2.5,3.0,25.991,20.691,41970.17,33451.598,0.0,0.0,0.0,0.0,15.111424,27.72
2016-10-05,100,15,20.0,17.8,94,61,7.9,4.7,55.0,27.791,19.890999,41836.4,36781.082,1.1,1.1,0.0,2.0,17.57744,26.64
2016-10-06,100,9,22.0,19.3,97,65,9.0,5.4,2.0,27.491,20.890999,41702.527,36887.227,0.0,0.0,0.0,0.0,19.878391,35.28
2016-10-07,75,0,21.9,16.3,99,61,12.2,5.8,2.0,27.640999,17.841,41568.652,36702.92,0.0,0.0,0.0,0.0,16.299694,26.28
2016-10-08,72,0,18.8,16.8,95,56,7.9,1.1,63.0,26.741,19.241,41434.863,33044.133,16.6,16.6,0.0,7.0,9.726664,24.119999
2016-10-09,99,0,20.8,18.3,97,67,9.7,1.0,53.0,25.491,17.341,41301.266,36000.0,1.8,1.8,0.0,3.0,17.477621,28.44
2016-10-10,100,2,19.0,17.2,99,62,5.4,1.0,53.0,25.441,17.291,41167.94,36614.62,1.0,1.0,0.0,3.0,17.610588,30.239998
2016-10-11,72,0,17.2,13.2,90,47,17.6,7.9,3.0,25.390999,16.491,41034.992,36257.52,0.0,0.0,0.0,0.0,16.808569,29.88
2016-10-12,90,0,20.7,14.9,91,65,8.6,1.5,3.0,30.941,21.941,40902.523,36243.223,0.0,0.0,0.0,0.0,24.33664,38.88
2016-10-13,99,0,22.2,16.8,95,47,14.8,6.6,3.0,30.091,21.390999,40770.617,19444.777,0.0,0.0,0.0,0.0,27.475807,52.56
2016-10-14,100,2,19.8,14.5,91,45,22.3,7.0,1.0,26.241,20.091,40639.387,36160.734,0.0,0.0,0.0,0.0,21.322214,37.44
2016-10-15,35,0,19.3,16.1,88,54,26.3,15.0,3.0,25.091,19.541,40508.926,36013.484,0.0,0.0,0.0,0.0,18.129137,32.760002
2016-10-16,89,10,18.7,16.2,88,58,20.2,13.0,3.0,25.441,19.140999,40379.348,36021.93,0.0,0.0,0.0,0.0,14.168641,27.0
2016-10-17,87,1,19.5,16.4,96,58,11.2,7.5,3.0,26.191,18.491,40250.75,36000.0,0.0,0.0,0.0,0.0,13.661038,22.319998
2016-10-18,85,1,20.0,16.4,100,55,9.0,3.6,55.0,25.291,18.841,40123.24,36000.0,1.8,1.8,0.0,2.0,14.565548,30.599998
2016-10-19,89,25,19.0,17.1,94,60,10.1,4.8,61.0,27.941,18.191,39996.918,34957.715,4.1,4.1,0.0,4.0,19.191748,31.319998
2016-10-20,98,7,18.8,15.2,98,47,7.6,0.4,51.0,27.640999,18.390999,39871.746,36000.0,0.2,0.2,0.0,1.0,11.841756,39.96
2016-10-21,97,3,19.9,14.2,95,44,7.9,1.8,3.0,26.890999,18.591,39746.68,36000.0,0.0,0.0,0.0,0.0,18.532133,32.399998
2016-10-22,100,1,20.6,17.5,95,57,9.7,3.6,3.0,29.390999,20.541,39621.598,36000.0,0.0,0.0,0.0,0.0,15.137133,24.48
2016-10-23,99,0,22.2,20.0,98,61,8.6,1.8,3.0,29.541,18.691,39496.617,36000.0,0.0,0.0,0.0,0.0,17.31746,28.44
2016-10-24,100,16,22.4,18.6,100,55,9.0,2.6,3.0,28.841,21.591,39371.84,33161.633,0.0,0.0,0.0,0.0,14.20062,26.64
2016-10-25,100,0,21.8,20.3,99,60,13.0,8.5,3.0,29.741,20.941,39247.39,35826.844,0.0,0.0,0.0,0.0,12.620554,23.039999
2016-10-26,100,3,21.5,20.0,99,56,9.4,6.2,3.0,27.741,19.441,39123.375,35367.375,0.0,0.0,0.0,0.0,28.673721,47.88
2016-10-27,98,1,19.7,13.1,94,47,9.7,7.3,61.0,21.941,17.291,38999.91,35889.547,6.2000003,6.2000003,0.0,12.0,32.761974,54.36
2016-10-28,96,11,16.0,12.7,83,57,39.6,21.9,51.0,21.191,17.591,38877.117,35273.48,0.6,0.6,0.0,5.0,28.410364,48.6
2016-10-29,100,4,14.9,11.7,80,58,26.6,13.7,3.0,22.140999,16.441,38755.113,35630.305,0.0,0.0,0.0,0.0,16.645864,30.960001
2016-10-30,88,2,13.2,11.3,79,50,10.1,5.9,2.0,22.841,15.091,38634.023,35501.816,0.0,0.0,0.0,0.0,13.896187,28.08
2016-10-31,59,1,14.8,12.5,87,52,10.8,7.1,3.0,22.791,17.041,38513.97,35374.266,0.0,0.0,0.0,0.0,15.315873,29.519999
2016-11-01,91,21,16.1,14.8,90,61,12.2,6.9,1.0,23.991,14.391,38395.082,35247.79,0.0,0.0,0.0,0.0,10.144082,15.84
2016-11-02,32,0,17.9,13.9,98,54,8.6,0.5,3.0,23.741,15.441,38277.49,35105.98,0.0,0.0,0.0,0.0,9.585739,21.96
2016-11-03,97,1,17.1,14.5,100,57,10.4,5.7,3.0,25.491,14.941,38161.312,34998.637,0.0,0.0,0.0,0.0,15.226764,24.84
2016-11-04,97,0,17.8,13.4,100,47,11.5,1.3,3.0,28.291,15.990999,38046.7,34145.02,0.0,0.0,0.0,0.0,21.325253,36.36
2016-11-05,100,70,14.5,6.5,74,25,20.5,9.0,3.0,28.491,17.691,37933.78,34755.535,0.0,0.0,0.0,0.0,27.333935,45.0
2016-11-06,100,0,7.5,4.6,50,24,29.5,16.1,51.0,28.341,18.041,37822.695,27763.883,1.1,1.1,0.0,5.0,32.571545,57.6
2016-11-07,100,0,17.4,7.4,89,29,12.6,5.2,55.0,22.691,13.441,37713.586,34519.723,1.8,1.8,0.0,3.0,29.024128,49.68
2016-11-08,52,1,14.3,4.4,84,32,10.8,3.1,3.0,20.741,11.740999,37606.594,29832.258,0.0,0.0,0.0,0.0,31.487143,57.239998
2016-11-09,96,4,8.7,3.7,65,38,16.6,7.4,3.0,22.591,13.990999,37501.695,31507.76,0.0,0.0,0.0,0.0,16.179985,32.039997
2016-11-10,99,5,12.8,7.2,79,40,12.2,5.4,2.0,21.640999,13.191,37397.844,34180.58,0.0,0.0,0.0,0.0,10.086427,17.64
2016-11-11,72,5,13.0,8.9,93,44,9.4,2.5,3.0,20.991,12.790999,37294.926,31259.08,0.0,0.0,0.0,0.0,18.25026,36.36
2016-11-12,83,1,12.0,8.9,83,50,13.3,8.0,2.0,21.691,12.341,37193.055,33959.91,0.0,0.0,0.0,0.0,17.377226,28.44
2016-11-13,67,4,14.2,10.2,91,48,9.7,5.0,3.0,24.091,14.941,37092.35,31397.943,0.0,0.0,0.0,0.0,15.273505,27.72
2016-11-14,100,0,15.2,10.1,92,41,15.1,8.6,53.0,23.591,14.091,36992.934,15974.288,1.4,1.4,0.0,3.0,27.682571,46.079998
2016-11-15,100,72,17.8,13.0,96,59,7.2,2.5,61.0,24.091,18.890999,36894.934,16678.916,3.4,3.4,0.0,7.0,32.750107,55.079998
2016-11-16,100,91,17.5,12.8,91,50,25.9,14.1,61.0,22.390999,17.441,36798.473,16969.727,5.1,5.1,0.0,8.0,18.075441,36.0
2016-11-17,100,94,17.9,13.3,95,65,16.6,5.4,55.0,19.991,15.540999,36703.676,24543.424,10.0,10.0,0.0,16.0,19.592731,29.519999
2016-11-18,100,47,15.6,13.9,96,71,12.2,5.9,63.0,19.441,14.391,36610.68,23291.91,6.5,6.5,0.0,10.0,13.049689,25.56
2016-11-19,100,34,15.7,13.8,97,79,8.6,5.9,51.0,19.491,13.790999,36519.61,31725.594,1.0,1.0,0.0,6.0,16.24394,29.519999
2016-11-20,99,21,15.4,13.2,97,77,9.0,5.6,3.0,20.890999,12.691,36430.598,31370.81,0.0,0.0,0.0,0.0,12.261158,19.44
2016-11-21,100,0,15.7,12.6,100,61,10.8,1.6,2.0,22.041,12.891,36343.793,33038.945,0.0,0.0,0.0,0.0,19.469976,35.28
2016-11-22,61,0,13.4,9.3,89,45,19.8,12.1,3.0,22.941,15.891,36259.312,32868.016,0.0,0.0,0.0,0.0,25.630886,45.0
2016-11-23,95,0,16.2,12.9,89,56,22.3,14.5,51.0,22.691,17.741,36177.31,30049.346,0.4,0.4,0.0,3.0,31.079071,57.6
2016-11-24,91,21,16.0,14.9,86,62,14.8,4.4,51.0,19.741,15.490999,36097.914,32644.3,0.1,0.1,0.0,1.0,23.73271,39.96
2016-11-25,40,0,15.2,10.9,89,58,18.4,11.3,1.0,19.640999,12.941,36021.273,32476.188,0.0,0.0,0.0,0.0,11.212135,22.319998
2016-11-26,38,0,12.5,10.7,91,57,7.6,4.7,1.0,19.691,11.141,35947.53,32194.53,0.0,0.0,0.0,0.0,11.592895,16.56
2016-11-27,47,0,11.9,8.7,96,49,5.8,2.4,3.0,19.890999,10.591,35876.824,31371.139,0.0,0.0,0.0,0.0,11.119281,18.72
2016-11-28,93,0,12.4,9.9,97,53,9.4,1.8,61.0,17.741,11.841,35809.3,29632.738,6.199999,6.199999,0.0,15.0,22.314194,41.039997
2016-11-29,100,28,12.9,10.5,95,63,13.3,5.2,51.0,15.891,12.191,35744.99,31346.857,0.7,0.7,0.0,4.0,25.153671,46.079998
2016-11-30,59,7,10.7,4.3,83,48,16.9,10.3,1.0,16.541,8.540999,35683.125,31732.754,0.0,0.0,0.0,0.0,13.979872,23.039999
2016-12-01,35,0,8.0,4.8,85,46,6.1,3.1,1.0,18.041,6.741,35623.613,31816.127,0.0,0.0,0.0,0.0,9.47012,15.4800005
2016-12-02,25,0,9.5,6.0,95,49,10.4,1.3,51.0,15.191,8.290999,35566.535,25442.994,1.2,1.2,0.0,5.0,11.183201,19.08
2016-12-03,96,0,9.6,5.7,86,62,6.8,0.4,3.0,20.140999,9.191,35511.957,31469.176,0.0,0.0,0.0,0.0,17.771753,28.8
2016-12-04,92,0,9.8,5.0,78,44,16.6,7.3,61.0,18.041,12.441,35459.96,8681.406,4.3,4.3,0.0,8.0,18.556595,30.239998
2016-12-05,100,66,13.1,9.9,92,68,13.7,6.3,53.0,19.591,13.540999,35410.613,21329.5,5.1,5.1,0.0,12.0,10.08,23.759998
2016-12-06,100,94,14.5,12.0,97,62,9.4,4.0,61.0,17.640999,13.990999,35363.996,21274.412,7.299999,7.299999,0.0,19.0,8.942214,19.8
2016-12-07,100,78,15.2,13.5,98,85,4.7,0.4,61.0,17.791,13.540999,35320.18,4650.009,14.000001,14.000001,0.0,23.0,15.905319,26.28
2016-12-08,100,55,15.7,12.8,97,86,13.3,8.3,53.0,17.491,14.341,35279.24,6073.7695,4.8999996,4.8999996,0.0,14.0,9.028754,17.64
2016-12-09,100,29,15.6,13.5,97,88,7.6,1.8,51.0,17.591,12.990999,35241.242,30925.617,1.1,1.1,0.0,7.0,14.77755,28.8
2016-12-10,68,21,14.0,11.0,98,70,9.4,5.1,2.0,17.841,10.341,35206.258,30939.746,0.0,0.0,0.0,0.0,9.449572,18.359999
2016-12-11,61,0,12.0,9.1,94,60,5.4,3.2,1.0,19.241,8.790999,35174.375,31104.145,0.0,0.0,0.0,0.0,14.773164,24.48
